Name,Scopus_ID,Journal,Link,Date,Citations,Keywords,Impact Factor,Journal Homepage,Open Access,Access Type
LAI KUAN LEE,57218292985,Methodsx,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210532956&origin=inward,2024-12-01,0,Children ; Mental health ; Prevalence ; Psychological distress ; Risk factors,N/A,N/A,Yes,"All Open Access, Gold, Green"
LAI KUAN LEE,57218292985,Aquaculture Reports,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196945704&origin=inward,2024-08-01,1,Essential amino acids ; Food safety ; Food security ; Health risk ; Polyunsaturated fatty acids ; Sustainability,N/A,N/A,Yes,"All Open Access, Gold, Green"
LAI KUAN LEE,57218292985,Women S Health,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203420105&origin=inward,2024-01-01,15,childbearing ; intervention ; maternal health ; postpartum depression ; social support,N/A,N/A,Yes,"All Open Access, Gold, Green"
LAI KUAN LEE,57218292985,Reviews in Aquaculture,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85166782460&origin=inward,2024-01-01,6,aquaculture ; data envelopment analysis ; meta-regression analysis ; stochastic frontier analysis ; technical efficiency,N/A,N/A,Yes,"All Open Access, Bronze"
CHEU PENG LEH,6506513158,Biomass and Bioenergy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105032874620&origin=inward,2026-08-01,2,Bioethanol ; Chemo-mechanical pretreatment ; Energy efficiency ; Pretreatment sequence ; Waste generation,N/A,N/A,No,
CHEU PENG LEH,6506513158,Energy for Sustainable Development,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105026858158&origin=inward,2026-06-01,5,Bioethanol ; Co-fermentation time ; Energy efficiency ; Pretreatment optimization,N/A,N/A,No,
CHEU PENG LEH,6506513158,Processes,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105041367404&origin=inward,2026-06-01,0,bioethanol ; degradation-aware energy analysis ; energy optimization ; machine learning ; specific energy consumption,N/A,N/A,Yes,"All Open Access, Gold"
CHEU PENG LEH,6506513158,ACS Omega,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105036309617&origin=inward,2026-04-28,0,N/A,N/A,N/A,Yes,"All Open Access, Gold, Green"
CHEU PENG LEH,6506513158,Cellulose,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028896622&origin=inward,2026-03-01,1,Alkali solvent ; Cellulose ; Hydrogel ; Kapok fibres ; Niacinamide ; Topical drug delivery,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
CHEU PENG LEH,6506513158,Cellulose,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024910674&origin=inward,2026-01-01,7,Bioethanol ; Energy efficiency ; Net energy ratio ; Pretreatment ; Saccharification and fermentation,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
CHEU PENG LEH,6506513158,Biofuels,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031621251&origin=inward,2026-01-01,2,Bioethanol ; composition retention ; enzymatic hydrolysis ; glucose yield ; kapok fibre,N/A,N/A,No,
CHEU PENG LEH,6506513158,International Journal of Biological Macromolecules,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105018932111&origin=inward,2025-11-01,1,3D printing ; Additive manufacturing ; Nanocomposites ; Polymer composites ; Reinforcement,N/A,N/A,No,
CHEU PENG LEH,6506513158,Environmental Technology and Innovation,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021246797&origin=inward,2025-11-01,1,Biogas valorization ; Nutrient ; Oil palm sap ; Polyhydroxybutyrate ; Simple two-step enrichment ; Type II Methanotrophs,N/A,N/A,Yes,"All Open Access, Gold, Green"
CHEU PENG LEH,6506513158,Biomass and Bioenergy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105004641443&origin=inward,2025-09-01,8,Cellulose hydrolysis ; Chemical composition ; Glucose yield ; Heuristic algorithm ; Machine learning ; Stacking,N/A,N/A,No,
CHEU PENG LEH,6506513158,Composites Communications,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105007165981&origin=inward,2025-08-01,5,3D printing ; Biopolymer ; Nanocellulose ; Nanocomposites ; Polymer blend,N/A,N/A,No,
CHEU PENG LEH,6506513158,Current Opinion in Electrochemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214312820&origin=inward,2025-04-01,5,Deposition ; Electrolyte engineering ; Flow battery ; Manganese ; Reversibility,N/A,N/A,No,
CHEU PENG LEH,6506513158,Biomass Conversion and Biorefinery,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=86000376873&origin=inward,2025-02-01,3,Blend films ; Carboxymethyl Cellulose ; Hemicellulose ; Oil palm trunk ; Thermal properties,N/A,N/A,No,
CHEU PENG LEH,6506513158,Biomass and Bioenergy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200117644&origin=inward,2024-09-01,3,Kapok ; Multiple acid hydrolysis ; Nanocrystalline cellulose ; Non-woody biomass ; Reaction optimisation,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
CHEU PENG LEH,6506513158,Bioenergy Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192381117&origin=inward,2024-09-01,5,Biomass alteration ; Chemical composition ; Correlation model ; Crystallinity index ; Glucose yield ; Instrumental analysis,N/A,N/A,No,
CHEU PENG LEH,6506513158,World Journal of Microbiology and Biotechnology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195971841&origin=inward,2024-08-01,6,Burkholderia ambifaria strain E5-3 ; Fed-batch fermentation ; Inhibitor tolerance ; Lignocellulosic biomass ; Polyhydroxybutyrate,N/A,N/A,No,
CHEU PENG LEH,6506513158,Journal of Applied Polymer Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187137010&origin=inward,2024-05-15,5,biodegradable ; biomaterials ; biosynthesis of polymers ; cellulose and other wood products ; synthesis and processing techniques,N/A,N/A,Yes,"All Open Access, Bronze"
CHEU PENG LEH,6506513158,Pertanika Journal of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203835925&origin=inward,2024-01-01,3,Autohydrolysis ; dissolving pulp ; non-wood biomass ; oil palm trunk ; soda pulping,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MIN TZE LIONG,22035883200,Microbial Pathogenesis,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034568366&origin=inward,2026-06-01,0,Bifidobacterium longumsubsp.infantisB8762 ; Gastrointestinal infections ; Gut–lung axis ; Metagenomics ; Respiratory tract infections,N/A,N/A,No,
MIN TZE LIONG,22035883200,Journal of Microbiology and Biotechnology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029441604&origin=inward,2026-02-04,1,Bifidobacterium ; Children ; Gut-lung axis ; Lactiplantibacillus ; Probiotics ; Recurrent respiratory tract infections,N/A,N/A,Yes,"All Open Access, Bronze, Green"
MIN TZE LIONG,22035883200,Frontiers in Microbiology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105040378173&origin=inward,2026-01-01,0,artificial intelligence ; digital-twin simulation ; Gi-MAPS ; HMO-utilizing Bifidobacterium ; pediatric gut microbiome,N/A,N/A,Yes,"All Open Access, Gold, Green"
MIN TZE LIONG,22035883200,Frontiers in Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027864683&origin=inward,2026-01-01,1,Bifidobacterium infantis YLGB-1496 ; children ; gut microbiota ; probiotic ; randomized controlled trial ; respiratory tract infections,N/A,N/A,Yes,"All Open Access, Gold, Green"
MIN TZE LIONG,22035883200,Frontiers in Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031247045&origin=inward,2026-01-01,0,antibiotic resistant genes ; Bifidobacterium ; gut microbiota ; probiotic ; short term travel,N/A,N/A,Yes,"All Open Access, Gold, Green"
MIN TZE LIONG,22035883200,Frontiers in Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033845065&origin=inward,2026-01-01,0,Bifidobacterium infantis ; immune homeostasis ; infant gut microbiota ; mucosal immunity ; probiotic ; respiratory tract infections,N/A,N/A,Yes,"All Open Access, Gold, Green"
MIN TZE LIONG,22035883200,Molecular Nutrition and Food Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105014621590&origin=inward,2025-11-01,0,gut microbiota ; human papillomavirus ; Lactiplantibacillus plantarum ; probiotics,N/A,N/A,No,
MIN TZE LIONG,22035883200,Molecular Nutrition and Food Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105007853289&origin=inward,2025-09-01,0,bacterial ; fungal ; HPV-positive women ; probiotic ; vaginal microbiota,N/A,N/A,Yes,"All Open Access, Bronze"
MIN TZE LIONG,22035883200,Nutrients,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105013219419&origin=inward,2025-08-01,1,anticancer ; antimicrobial activity ; cervical cancer cells ; in vitro ; Lactiplantibacillus plantarum ; probiotic properties,N/A,N/A,Yes,"All Open Access, Gold, Green"
MIN TZE LIONG,22035883200,Beneficial Microbes,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105020975332&origin=inward,2025-07-18,0,N/A,N/A,N/A,Yes,"All Open Access, Bronze"
MIN TZE LIONG,22035883200,Nutrients,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105010586463&origin=inward,2025-07-01,2,B. infantis ; gastrointestinal symptoms ; probiotics ; toddlers,N/A,N/A,Yes,"All Open Access, Gold, Green"
MIN TZE LIONG,22035883200,Beneficial Microbes,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105005756307&origin=inward,2025-05-12,1,human papillomavirus ; Lactiplantibacillus plantarum ; probiotic ; vaginal health,N/A,N/A,No,
MIN TZE LIONG,22035883200,International Journal of Gynecology and Obstetrics,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85208567293&origin=inward,2025-04-01,8,gut-vaginal axis ; HPV clearance ; oral administration ; potential treatment ; probiotics,N/A,N/A,Yes,"All Open Access, Bronze"
MIN TZE LIONG,22035883200,International Journal of Molecular Sciences,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218232980&origin=inward,2025-02-01,2,Bifidobacterium longum subsp. infantis B8762 ; gut health ; immunomodulation ; pediatrics ; probiotic ; respiratory illness,N/A,N/A,Yes,"All Open Access, Gold, Green"
MIN TZE LIONG,22035883200,Frontiers in Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=86000287588&origin=inward,2025-01-01,1,Bifidobacterium longum subsp. infantis YLGB-1496 ; immunological effects ; randomized controlled trial ; respiratory symptoms ; toddlers,N/A,N/A,Yes,"All Open Access, Gold, Green"
MIN TZE LIONG,22035883200,Beneficial Microbes,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000472826&origin=inward,2025-01-01,2,gut-brain-Axis ; immunity ; inflammation ; Lactiplantibacillus plantarum ; women,N/A,N/A,No,"All Open Access, Green"
MIN TZE LIONG,22035883200,Journal of Functional Foods,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187714338&origin=inward,2024-04-01,4,Bifidobacterium lactis Probio-M8 ; Children ; Gut microbiota ; Respiratory tract infections ; Species-level genome bins,N/A,N/A,Yes,"All Open Access, Gold"
MIN TZE LIONG,22035883200,Probiotics and Antimicrobial Proteins,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142932576&origin=inward,2024-02-01,2,Bacillusspp ; Bacteriocins ; Safety ; Staphylococcusspp,N/A,N/A,No,
MIN TZE LIONG,22035883200,Journal of Animal Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186474619&origin=inward,2024-01-01,8,Aging ; Constipation ; Dairy foods ; Dairy-based lactic acid bacteria (LAB) ; Probiotics,N/A,N/A,Yes,"All Open Access, Gold, Green"
MAIZURA MURAD,18536977500,Food Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105016822160&origin=inward,2025-08-01,0,Annatto powder ; Antioxidant activities ; Papaya juice ; Physicochemical properties ; Pumpkin powder ; Sensory characteristics,N/A,N/A,Yes,"All Open Access, Gold"
MAIZURA MURAD,18536977500,Food Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105010263639&origin=inward,2025-06-01,0,Antioxidant activities ; Papaya juice ; Pectinase ; Phytochemical compounds ; Steaming,N/A,N/A,Yes,"All Open Access, Gold"
MAIZURA MURAD,18536977500,Journal of Food Measurement and Characterization,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206693545&origin=inward,2024-11-01,4,Hygroscopicity ; Papaya powder ; Scanning electron microscopy ; Superheated steam drying,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Biomimetics,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105040266831&origin=inward,2026-05-01,0,biocomposite ; building applications ; natural waste fiber ; sustainable ; thermal insulation,N/A,N/A,Yes,"All Open Access, Gold, Green"
MARDIANA IDAYU AHMAD,56675142300,Biofuels Bioproducts and Biorefining,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023517114&origin=inward,2026-03-01,0,lignocellulose ; natural waste fiber ; physical treatment ; thermal insulation,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Waste Disposal and Sustainable Energy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105026391384&origin=inward,2026-03-01,0,Biodiesel ; Hybrid ; Optimisation ; Transesterification ; Waste frying oil (WFO),N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Sustainability Switzerland,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105030103578&origin=inward,2026-02-01,3,bioethanol ; circular bioeconomy ; food industry wastes ; life cycle assessment ; sustainability,N/A,N/A,Yes,"All Open Access, Gold"
MARDIANA IDAYU AHMAD,56675142300,Nanomaterials for Sustainable Bioenergy Production,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105037890071&origin=inward,2026-01-01,0,N/A,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Nanomaterials for Sustainable Bioenergy Production,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105037895226&origin=inward,2026-01-01,0,N/A,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Green Energy and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105040018787&origin=inward,2026-01-01,0,Biofuel ; Biosugar ; Fermentation ; Hydrolysis ; Microorganisms,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Green Energy and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105039978856&origin=inward,2026-01-01,0,Biocircular economy ; Bioprocess ; Bioproduct ; Greenhouse mitigation,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Green Energy and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105039960106&origin=inward,2026-01-01,0,Bio-aviation fuel ; Biodiesel ; Biomass feedstock ; Circular economy ; First-generation,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Green Energy and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105039977635&origin=inward,2026-01-01,0,Biodiesel ; Biomass feedstock ; Renewable energy ; Sustainable ; Transeterification,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Green Energy and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105039999417&origin=inward,2026-01-01,0,Bioethanol ; Biofuel ; Genetic manipulation ; Lipid ; Microorganisms,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Green Energy and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105040005261&origin=inward,2026-01-01,0,Bioenergy ; Biofuel ; Conversion technologies ; Fruit and vegetable waste,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Journal of Sustainability Science and Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105039043334&origin=inward,2026-01-01,0,health ; pollution ; Spent oil ; sustainability ; toxicity,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Polymer Engineering and Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021268279&origin=inward,2026-01-01,1,biodegradable packaging ; biofiller ; PHBV biocomposites ; spent coffee grounds ; sustainable materials ; waste valorization,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Journal of Sustainability Science and Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105039443918&origin=inward,2026-01-01,0,biofuel ; Stimulating learning ; sustainability,N/A,N/A,Yes,"All Open Access, Bronze"
MARDIANA IDAYU AHMAD,56675142300,Bioresource Technology Reports,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105020095871&origin=inward,2025-12-01,3,Activated carbon ; Biofuel ; Bioresources ; Palm kernel shell ; Renewable energy ; Sustainable,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Discover Sustainability,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019237756&origin=inward,2025-12-01,1,Biodiesel ; Camelus dromedaries ; Kinetics & thermodynamics ; Soxhlet extraction ; Waste valorization,N/A,N/A,Yes,"All Open Access, Gold, Green"
MARDIANA IDAYU AHMAD,56675142300,Biocatalysis and Agricultural Biotechnology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021867613&origin=inward,2025-12-01,2,Algae ; Biodiesel ; Kinetics and thermodynamics ; Transesterification ; Ulva lactuca,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Scientific Reports,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214218349&origin=inward,2025-12-01,4,Canopy layer ; Realistic geometry model ; Tropical climate ; Wind profile distribution ; Wind tunnel experiment,N/A,N/A,Yes,"All Open Access, Gold, Green"
MARDIANA IDAYU AHMAD,56675142300,ACS Chemical Health and Safety,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105022661386&origin=inward,2025-11-24,0,chemical health risk assessment ; chemical risk ; CHRA ; IAQ ; indoor air quality,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Biofuels Bioproducts and Biorefining,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001814461&origin=inward,2025-11-01,6,aerogel ; agriculture waste ; bioadsorbent ; cellulose ; durian,N/A,N/A,Yes,"All Open Access, Bronze"
MARDIANA IDAYU AHMAD,56675142300,Iop Conference Series Earth and Environmental Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023430216&origin=inward,2025-10-01,0,N/A,N/A,N/A,Yes,"All Open Access, Gold"
MARDIANA IDAYU AHMAD,56675142300,Express Polymer Letters,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011301612&origin=inward,2025-09-01,4,bio-binder ; biocomposite ; biopolymer ; recycling ; sustainable materials,N/A,N/A,Yes,"All Open Access, Gold, Green"
MARDIANA IDAYU AHMAD,56675142300,Clean Technologies and Environmental Policy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207370299&origin=inward,2025-07-01,5,Calcium chloride ; Cockle shell ; Desiccant ; Green material ; Marble ; Waste,N/A,N/A,No,
MARDIANA IDAYU AHMAD,56675142300,Journal of Advanced Research in Experimental Fluid Mechanics and Heat Transfer,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105007349559&origin=inward,2025-06-01,0,canopy layer ; Menara Razak and Residensi Tower ; tropical climate ; wind directions ; Wind tunnel experiment,N/A,N/A,No,
MARK HARRIS ZUKNIK,55227362900,Fisheries Management and Ecology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105005787399&origin=inward,2025-12-01,1,coastal reclamation ; livelihood assets ; livelihood strategies ; resilience ; small-scale fisheries ; sustainability,N/A,N/A,No,
MARK HARRIS ZUKNIK,55227362900,Ocean and Coastal Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105015587268&origin=inward,2025-11-01,0,Coastal development ; Coastal fisheries ; Livelihood strategies ; Sustainable coastal management ; Sustainable livelihoods,N/A,N/A,No,
MARK HARRIS ZUKNIK,55227362900,Healthcare Switzerland,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105022864481&origin=inward,2025-11-01,5,adult learners ; occupational ergonomics ; stress ; teaching professionals ; work-related musculoskeletal disorder ; workplace safety and health,N/A,N/A,Yes,"All Open Access, Gold"
MARK HARRIS ZUKNIK,55227362900,Journal of Sustainability Science and Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009750438&origin=inward,2025-01-01,0,biological hazard ; chemical hazard ; Occupational safety and health ; oil and gas ; physical hazard,N/A,N/A,Yes,"All Open Access, Bronze"
MARK HARRIS ZUKNIK,55227362900,Journal of Supercritical Fluids,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206884892&origin=inward,2025-01-01,2,Kinetic study ; Oil palm fruits ; Response surface methodology ; ScCO2 extraction ; Thermodynamic modelling ; Virgin palm oil,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Next Nanotechnology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105036828922&origin=inward,2026-06-01,0,Azadirachta indica ; Characters ; Iron oxide nanoparticles ; Magnetic ; Ziziphus spina-christi (L.),N/A,N/A,Yes,"All Open Access, Gold"
MOHAMAD ANUAR KAMARUDDIN,44361188400,Journal of Hazardous Materials Advances,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023049141&origin=inward,2026-02-01,5,Geopolymer ; Organic pollutants ; Photocatalytic degradation ; Wastewater,N/A,N/A,Yes,"All Open Access, Gold"
MOHAMAD ANUAR KAMARUDDIN,44361188400,Journal of Sustainability Science and Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105039043334&origin=inward,2026-01-01,0,health ; pollution ; Spent oil ; sustainability ; toxicity,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Analytical Science Advances,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011197438&origin=inward,2025-12-01,0,hybrid modelling techniques ; particulate matter ; predictive analytics ; quantile regression ; transboundary haze,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHAMAD ANUAR KAMARUDDIN,44361188400,Emerging Science Journal,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105025107444&origin=inward,2025-10-01,17,Adsorption ; Heavy Metal ; Humic Acid ; Nano ; Soil,N/A,N/A,Yes,"All Open Access, Gold"
MOHAMAD ANUAR KAMARUDDIN,44361188400,Separation Science and Technology Philadelphia,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001862126&origin=inward,2025-01-01,0,electrocoagulation ; flocculation index ; flocs ; Intensified microbubbles ; landfill leachate,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Journal of Plant Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203670610&origin=inward,2025-01-01,1,Breeding waste compost ; growth ; heavy metals ; lettuce ; mineral elements ; quality,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Control of Heavy Metals in the Environment Innovative Techniques and Solutions for Industrial Waste Treatment and Environmental Protection,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000794413&origin=inward,2025-01-01,2,N/A,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Advances in Decision Sciences,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029121867&origin=inward,2025-01-01,0,Calcareous soil ; Fulvic acid ; Humic acid ; Nutrient bioavailability ; Soil enzyme,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Springer Proceedings in Materials,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215077409&origin=inward,2025-01-01,0,Bioremediation ; Food waste digestate ; Hydrocarbon ; Refinery oily sludge ; Seed germination,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Springer Proceedings in Materials,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215076542&origin=inward,2025-01-01,1,Anaerobic Digestion ; Biogas application ; Biogas purification,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Industrial Water and Waste Treatment Pollution Control,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105026423259&origin=inward,2025-01-01,0,N/A,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Springer Proceedings in Materials,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215121704&origin=inward,2025-01-01,0,Bioremediation ; Food waste digestate ; Hydrocarbon ; Refinery oily sludge ; Seed germination,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Food Production Processing and Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195399310&origin=inward,2024-12-01,10,Antioxidant capacity ; Endogenous hormones ; Far-red light ; Growth ; Lettuce ; Quality,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHAMAD ANUAR KAMARUDDIN,44361188400,Bioresources,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204994011&origin=inward,2024-11-01,0,Cow dung compost ; Duck dung compost ; Goose dung compost ; Peat addition ; Solid organic wastes,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHAMAD ANUAR KAMARUDDIN,44361188400,Journal of Environmental Chemical Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85201128066&origin=inward,2024-10-01,5,Bio-oil ; Biomass ; Catalytic co-pyrolysis ; Industrial solid waste ; Plastic ; Textile waste,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Aip Conference Proceedings,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202818096&origin=inward,2024-08-22,0,N/A,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Ecological Informatics,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190518681&origin=inward,2024-07-01,21,Agriculture ; Deep learning ; Machine learning ; Oil palm ; Yield prediction,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHAMAD ANUAR KAMARUDDIN,44361188400,Giant,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85188014589&origin=inward,2024-06-01,17,Bioaerogels ; Biomass conversion ; Modification technique ; Oil spill ; Sorption,N/A,N/A,Yes,"All Open Access, Gold"
MOHAMAD ANUAR KAMARUDDIN,44361188400,Journal of Chemical Reviews,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197280817&origin=inward,2024-05-01,31,Deep eutectic solvent ; Functionalization ; Magnetic graphene oxide ; Magnetic nanoparticles (MNPs) ; Sample preparation ; Solid phase extraction; Physicochemical properties,N/A,N/A,No,
MOHAMAD ANUAR KAMARUDDIN,44361188400,Springer Water,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194544525&origin=inward,2024-01-01,0,Environment ; Management ; Pollution ; Solid waste ; Sustainable development,N/A,N/A,No,
